Date,MMM_p,MMM_r,AXP_p,AXP_r,AAPL_p,AAPL_r,BA_p,BA_r,CAT_p,CAT_r,CVX_p,CVX_r,CSCO_p,CSCO_r,KO_p,KO_r,DWDP_p,DWDP_r,XOM_p,XOM_r,GE_p,GE_r,GS_p,GS_r,HD_p,HD_r,IBM_p,IBM_r,INTC_p,INTC_r,JNJ_p,JNJ_r,JPM_p,JPM_r,MCD_p,MCD_r,MRK_p,MRK_r,MSFT_p,MSFT_r,NKE_p,NKE_r,PFE_p,PFE_r,PG_p,PG_r,TRV_p,TRV_r,UNH_p,UNH_r,UTX_p,UTX_r,VZ_p,VZ_r,V_p,V_r,WMT_p,WMT_r,DIS_p,DIS_r
2/28/2017,183.25975,-0.003000545,78.849136,-0.001373048,134.856659,0.000438317,175.980865,0.004448584,94.175278,-0.008037122,109.236732,0.006689017,33.03714,-0.002337903,40.59491,0.006935304,60.614956,-0.010386008,78.254066,-0.002701842,29.067495,-0.004351575,245.614365,-0.002496292,141.646408,-0.002687664,172.773514,0.002338443,35.215927,-0.008527137,119.903244,-0.001553521,88.626945,0.002098956,125.359276,0.005183856,63.910873,0.000303672,62.962017,-0.003899963,56.407074,-0.009229483,32.858562,-0.004678471,88.33403,0.001978442,119.480125,0.001637428,162.917786,0,110.599945,-0.002307337,47.297325,-0.006226783,87.488091,-0.000681963,69.142593,-0.011355006,108.405014,-0.001270932
3/1/2017,186.711533,0.018660276,80.681007,0.022966839,137.613022,0.020233128,179.574127,0.020212819,96.045921,0.019668715,110.576698,0.012191999,33.288445,0.007577957,40.788406,0.004755185,61.783253,0.019090679,79.889977,0.020689611,29.438032,0.012666904,250.218521,0.018571936,143.376511,0.012140247,174.820023,0.011775436,34.95327,-0.007486425,121.522102,0.013411038,91.541397,0.032355365,126.734154,0.010907794,64.240761,0.005148412,63.906754,0.014893412,57.186668,0.013726218,33.147469,0.008754014,88.906319,0.006457796,122.168037,0.02224741,165.439667,0.015360885,111.710358,0.009989841,47.468868,0.003620346,88.532684,0.011869113,68.674698,-0.006790103,109.340477,0.008592313
3/2/2017,186.741043,0.000158039,78.888542,-0.022467199,136.795959,-0.005955092,178.675812,-0.005015029,91.934387,-0.043751283,110.071785,-0.004576636,33.240116,-0.00145288,41.088318,0.007325973,61.676159,-0.001734886,80.159431,0.003367138,29.438032,0,248.584778,-0.006550674,144.617935,0.00862122,173.455673,-0.007834925,34.933815,-0.000556755,121.296432,-0.001858755,90.113503,-0.015721276,125.928864,-0.006374441,64.114632,-0.00196531,62.991547,-0.014424509,57.216366,0.000519182,33.234142,0.002611357,88.178848,-0.008216104,121.708649,-0.003767384,164.819046,-0.003758397,110.737518,-0.008746734,47.630875,0.0034071,88.07505,-0.005182503,68.976883,0.004390585,108.897362,-0.00406085
3/3/2017,186.170654,-0.003059113,78.671867,-0.002750375,137.60318,0.00588357,177.884903,-0.004436329,92.674866,0.008022165,110.256271,0.001674649,33.143463,-0.002911957,41.097992,0.000235416,61.588535,-0.001421721,79.351089,-0.010135368,29.369776,-0.002321325,250.396744,0.00726269,144.481064,-0.00094688,172.994476,-0.002662416,34.924088,-0.00027848,121.453423,0.001293439,90.758987,0.007137478,125.60479,-0.002576786,64.59977,0.007538244,63.227722,0.003742301,56.127472,-0.019214587,33.243778,0.000289901,87.781151,-0.004520319,121.327461,-0.003136886,165.695786,0.005305311,110.393578,-0.003110736,47.735703,0.002198423,88.33371,0.00293251,68.265274,-0.010370216,109.537407,0.005860302
3/6/2017,185.767456,-0.002168093,78.297607,-0.00476858,137.170044,-0.003152682,176.664368,-0.006885022,93.200981,0.005660944,109.887299,-0.003352106,33.046803,-0.002920673,40.807751,-0.007087225,61.831928,0.003944132,79.707146,0.004477072,29.252766,-0.003991985,249.525406,-0.003485898,143.816406,-0.004610926,173.398026,0.002330017,34.603058,-0.009234732,121.374931,-0.000646481,89.898346,-0.009527955,125.732452,0.001015862,64.493034,-0.001653632,63.247406,0.000311271,56.196766,0.001233821,33.080059,-0.004936968,87.655067,-0.001437377,119.558319,-0.014688902,166.188354,0.002968315,109.725365,-0.0060714,47.678524,-0.001198543,88.482948,0.001688054,68.119057,-0.002144191,108.976135,-0.005137194
3/7/2017,185.9543,0.00100529,78.376404,0.001005872,137.347244,0.001290994,177.728683,0.006006428,93.464043,0.002818548,108.566742,-0.012090169,33.056469,0.000292451,40.623936,-0.004514589,61.481445,-0.005684443,79.408821,-0.003749785,29.116253,-0.004677593,248.426346,-0.00441433,143.600052,-0.001505509,173.311554,-0.000498815,34.826805,0.006445289,121.492676,0.000969623,89.399559,-0.005563794,125.771744,0.000312456,63.998196,-0.007702323,63.375336,0.002020649,55.978989,-0.003882787,32.733372,-0.010535546,87.577461,-0.000885749,119.382393,-0.00147255,165.794312,-0.002373872,110.334618,0.005537168,47.116257,-0.011862965,88.602325,0.001348243,68.109314,-0.000143039,109.163223,0.001715308
3/8/2017,186.367355,0.002218808,77.844566,-0.006808818,136.835342,-0.003734027,177.455292,-0.001539433,90.833443,-0.028549263,106.430565,-0.019872317,32.882488,-0.005277044,40.623936,0,61.608006,0.002056408,77.975006,-0.018221118,29.057745,-0.002011484,247.772873,-0.002633915,144.485123,0.006144529,172.417999,-0.00516911,34.651699,-0.005040591,121.757576,0.002178005,89.203964,-0.002190271,125.791374,0.000156064,63.842957,-0.002428624,63.955944,0.009119708,55.939388,-0.000707676,32.656326,-0.002356519,87.431976,-0.001662596,119.156349,-0.00189524,166.026672,0.001400514,109.813805,-0.00473148,46.849411,-0.005679664,88.502838,-0.00112348,68.541374,0.00632359,109.143532,-0.000180398
3/9/2017,186.75087,0.00205573,78.100639,0.003284144,136.520309,-0.002304932,176.312866,-0.006458637,89.040741,-0.019933504,106.848091,0.003915315,32.93082,0.001468761,40.662632,0.000952088,61.861141,0.004100382,78.590874,0.007867246,28.921234,-0.004708991,247.71344,-0.000239898,144.190094,-0.002044021,170.236938,-0.012730536,34.846264,0.005599172,123.572647,0.014797232,89.556038,0.003939074,125.840485,0.00039034,63.930286,0.001366937,63.700096,-0.004008402,55.790909,-0.002657812,32.791153,0.004120165,87.625961,0.002216239,119.805,0.005428933,166.125534,0.000595281,109.990677,0.001609358,46.963776,0.002438145,88.652069,0.001684752,68.600288,0.00085917,109.330627,0.001712743
3/10/2017,188.039154,0.006874724,78.179428,0.001008305,136.973145,0.003311497,174.486938,-0.01041018,89.937088,0.010016375,107.40155,0.005166499,33.114468,0.005561289,40.914177,0.006167091,62.15321,0.004710254,78.533142,-0.000734859,29.525791,0.020688087,245.931213,-0.007220719,144.41629,0.001567505,170.861481,0.003661956,34.933815,0.002509342,123.827751,0.002062277,89.272415,-0.003172015,125.68335,-0.001249464,63.648903,-0.004411118,63.896908,0.003084902,55.860199,0.001241188,32.84893,0.001760419,88.33403,0.008048112,120.719025,0.007600317,168.073441,0.011657301,110.197044,0.001874465,47.030483,0.001419385,89.268883,0.006933601,68.835968,0.003429666,109.222305,-0.000991266
3/13/2017,188.344025,0.001620004,78.012001,-0.00214387,137.032211,0.00043113,174.828705,0.001956781,90.258614,0.003568635,106.178101,-0.011456732,32.959812,-0.004681285,41.021538,0.002620617,62.41608,0.004220469,78.350296,-0.00233098,29.116253,-0.013967612,245.713379,-0.000886144,144.986679,0.003941838,169.545181,-0.00773373,34.204201,-0.021106799,124.288872,0.003716974,89.350662,0.000876113,125.319984,-0.00289531,62.691196,-0.015161067,63.680405,-0.003394071,56.097771,0.004243956,32.84893,0,88.566818,0.002631849,120.050705,-0.005551543,168.300873,0.001352256,110.36409,0.001514737,47.144848,0.002428769,89.646927,0.004225949,68.68866,-0.002142279,109.813118,0.005394693
3/14/2017,187.173752,-0.00623287,78.484741,0.00604155,136.825485,-0.001509733,174.516235,-0.001788891,89.498657,-0.008455419,104.245827,-0.018366051,32.979145,0.000586391,40.962978,-0.001428563,61.99744,-0.006729841,77.936508,-0.005295252,28.804222,-0.010774567,245.27771,-0.001774652,144.721146,-0.001833109,168.834167,-0.004202473,34.22366,0.000568745,124.651894,0.002916535,89.497368,0.001640566,125.506584,0.001487881,62.740055,0.000779056,63.385181,-0.004646805,56.701618,0.010706667,32.954868,0.003219817,88.266129,-0.003400829,120.512634,0.003840399,167.163773,-0.00677928,109.892418,-0.00428294,47.040016,-0.002226091,89.089813,-0.006233926,69.444778,0.010947755,110.591034,0.007059025
3/15/2017,188.029312,0.004560525,78.0317,-0.005789069,138.272614,0.010520919,174.496719,-0.000111835,90.960098,0.016197307,105.721733,0.014058651,33.095135,0.003510901,41.109375,0.003567515,62.737362,0.011864061,78.908432,0.012393596,29.018742,0.007419923,244.34697,-0.003801855,145.498062,0.005354007,168.920654,0.000512129,34.145832,-0.002276689,126.525848,0.014921615,89.712524,0.002401163,125.585144,0.000625747,63.228683,0.007757964,63.719772,0.005264811,57.077782,0.006612188,33.349712,0.011910148,88.654121,0.004386074,120.876266,0.003012833,169.853271,0.015960944,111.120766,0.011115723,47.783356,0.015678734,89.457901,0.004123139,69.307304,-0.001981578,110.157776,-0.003925353
3/16/2017,187.154083,-0.004665615,78.56353,0.006792442,138.499008,0.001635963,173.988968,-0.002914044,90.463211,-0.005477667,104.731316,-0.009412307,33.085464,-0.000292261,41.236256,0.003081672,62.172684,-0.009041416,78.975792,0.000853284,29.008991,-0.000336081,245.772781,0.005818231,146.265121,0.005258105,170.294601,0.008100783,34.184742,0.001138875,126.035286,-0.003884704,89.624504,-0.000981616,125.68335,0.000781682,62.720512,-0.008069504,63.611519,-0.001700337,57.018383,-0.001041209,33.157101,-0.005792235,88.692917,0.000437515,120.630562,-0.002034759,169.378647,-0.002798229,110.393578,-0.00656563,47.688053,-0.001996473,89.577293,0.001333727,69.16983,-0.001985513,110.000221,-0.001431291
3/17/2017,189.17009,0.010714307,78.051392,-0.006540115,137.809906,-0.00498792,175.853958,0.010661972,90.521675,0.000646065,104.556541,-0.001670188,33.085464,0,41.021538,-0.005220624,62.338192,0.002658532,78.908432,-0.000853284,29.135752,0.004360195,241.534988,-0.017393114,147.120728,0.005832656,168.766891,-0.009011465,34.311214,0.003692835,125.642822,-0.00311878,88.685623,-0.010530974,126.331505,0.005143795,62.44688,-0.004372264,63.83786,0.003551861,57.216366,0.003466252,33.051174,-0.003199814,88.266129,-0.004823589,121.023689,0.003253635,167.7966,-0.009384192,111.484344,0.009832207,48.021603,0.006970067,89.77626,0.002218714,68.629753,-0.007838627,110.049454,0.000447472
3/20/2017,189.809311,0.003373384,77.65744,-0.005060122,139.257034,0.010446148,175.160675,-0.003950171,92.947655,0.02644716,104.537125,-0.000185716,33.133793,0.001459666,41.167938,0.003562504,62.795776,0.007313538,78.908432,0,28.999239,-0.004696423,239.752731,-0.007406236,145.35054,-0.012105186,168.814941,0.000284672,34.466862,0.004526101,125.652649,7.82107E-05,88.049911,-0.007193966,126.468994,0.001087727,62.652107,0.003281037,63.896908,0.000924541,58.087479,0.015110157,33.108955,0.001746702,88.479523,0.002414703,120.257088,-0.006354452,166.115677,-0.010068137,111.543304,0.000528724,47.878658,-0.00298112,88.72171,-0.011815958,68.718132,0.001286937,110.984917,0.008464463
3/21/2017,188.943909,-0.004569749,76.357407,-0.016882319,137.662247,-0.011518191,171.811554,-0.019305436,90.054001,-0.031626984,104.906097,0.003523364,32.747173,-0.01173706,41.480259,0.007557878,61.413296,-0.022261451,78.744843,-0.002075302,28.657957,-0.011838452,230.702835,-0.038477651,144.180252,-0.008084075,167.066254,-0.010412627,34.087463,-0.011068678,124.848122,-0.006423372,85.467972,-0.029762115,126.213661,-0.002020978,62.456654,-0.003124532,63.188362,-0.011150833,57.424244,-0.011483549,32.983757,-0.003788561,88.450424,-0.000328932,119.59861,-0.005490632,165.819031,-0.001787376,110.216698,-0.011964482,47.802414,-0.001593712,87.60746,-0.012638463,68.639572,-0.001143875,110.039604,-0.008553972
3/22/2017,189.03241,0.000468289,76.495293,0.001804169,139.217636,0.011235236,172.80751,0.005780056,90.054001,0,105.245941,0.003234271,32.959812,0.006472363,41.36314,-0.002827481,61.130959,-0.004607927,78.67749,-0.000855698,28.794472,0.004752288,228.79187,-0.008317728,144.917831,0.005102632,167.930984,0.005162621,34.408489,0.009373644,123.876801,-0.007810443,85.604889,0.001600687,126.783249,0.004502735,62.055977,-0.006435948,63.995312,0.012689692,53.375542,-0.073113957,33.195625,0.006402862,88.256432,-0.002195637,119.932762,0.00279005,165.15654,-0.004003268,109.990677,-0.002052802,47.373562,-0.009011831,88.065102,0.005210182,68.983261,0.004994661,110.364555,0.002948685
3/23/2017,188.953735,-0.000416285,76.66272,0.002186331,138.725433,-0.003541758,173.080902,0.001580811,89.859146,-0.002166102,104.741028,-0.004809003,32.824497,-0.004113905,41.158173,-0.004967624,62.143475,0.016427393,78.773712,0.001222246,28.882229,0.003043068,229.613663,0.003585445,145.537399,0.004266192,167.969421,0.00022886,34.311214,-0.002831068,123.523598,-0.002855317,85.467972,-0.001600687,126.685043,-0.000774898,61.840981,-0.003470565,63.83786,-0.002463399,54.810902,0.02653649,33.022278,-0.005235666,88.043037,-0.002420825,119.20549,-0.006082458,163.43605,-0.010471969,109.902237,-0.000804392,47.306854,-0.00140912,88.403351,0.00383354,68.600288,-0.005567148,110.52211,0.001426569
3/24/2017,188.334167,-0.003284328,77.017273,0.004614181,138.449783,-0.001988995,171.67485,-0.008156846,89.781204,-0.000867756,104.857552,0.001111878,32.940487,0.003527413,41.109375,-0.001186325,61.413296,-0.011819466,78.167465,-0.007725825,28.979738,0.003370404,226.158096,-0.015163876,145.262039,-0.001893814,167.018219,-0.005679043,34.204201,-0.003123767,123.111526,-0.003341555,85.370178,-0.001144873,127.018936,0.002632148,61.743252,-0.001581577,63.946114,0.001694329,55.790909,0.017721819,32.743004,-0.008493104,87.849045,-0.002205808,118.69442,-0.004296519,163.149307,-0.001756007,109.862938,-0.000357645,47.344978,0.000805563,88.731667,0.003706962,68.354797,-0.003584989,110.42363,-0.000891441
3/27/2017,187.272079,-0.005655342,76.426353,-0.00770215,138.686066,0.001705179,171.948273,0.001591412,89.157661,-0.006969369,103.197151,-0.015961535,32.853497,-0.002644316,41.304577,0.004737119,62.328453,0.014791672,78.186707,0.000246134,28.706713,-0.009465898,223.256973,-0.012910841,144.435944,-0.005703162,166.960571,-0.00034522,34.427952,0.00652032,123.425484,0.002546946,85.321274,-0.000573011,127.16626,0.001159186,61.753025,0.000158272,64.064194,0.001844852,55.365246,-0.007658867,32.916348,0.005280113,87.771454,-0.000883621,118.930298,0.001985299,162.753815,-0.002427054,109.892418,0.000268298,46.830353,-0.010929192,88.492889,-0.002694639,68.4039,0.000718097,110.659958,0.002137907
3/28/2017,187.8228,0.002936438,77.450615,0.013312936,141.560577,0.020514871,173.178543,0.00712941,90.560638,0.015613385,104.061333,0.00833922,32.882488,0.000882044,41.411942,0.002595976,63.282562,0.015191778,78.754463,0.007235303,28.882229,0.006095495,227.069016,0.016930553,144.760483,0.00224442,167.671585,0.004249532,34.632236,0.005916132,123.288139,-0.001113396,86.651367,0.015468967,127.126968,-0.000309029,61.899616,0.002371014,64.251175,0.0029144,56.048279,0.012261376,32.897083,-0.000585443,88.033348,0.002979375,119.706726,0.006507211,163.495377,0.004545993,110.786644,0.008104356,46.982834,0.00325074,88.662018,0.001909392,69.051994,0.009429917,111.319717,0.005944337
3/29/2017,187.517929,-0.001624503,77.066513,-0.004971653,141.875595,0.002222851,173.442184,0.001521208,90.472954,-0.000968704,104.935226,0.008362799,32.611851,-0.008264487,41.402176,-0.000235854,63.164894,-0.001861137,78.927681,0.002197054,28.940735,0.002023626,226.197693,-0.003844642,144.603134,-0.001087552,167.123901,-0.003271756,34.603058,-0.000842865,122.562088,-0.005906467,86.328613,-0.003731696,126.527924,-0.004723308,62.192791,0.004725117,64.428322,0.002753307,56.107674,0.00105915,33.060806,0.004964481,87.878151,-0.00176449,118.458549,-0.0104817,161.606812,-0.011618416,110.118431,-0.006049793,46.820827,-0.003454176,88.72171,0.000673027,69.464424,0.00595498,110.807671,-0.00461039
3/30/2017,188.107986,0.003141729,78.012001,0.01219382,141.688553,-0.001319222,173.783936,0.00196847,90.8237,0.00386931,104.653641,-0.002687024,32.611851,0,41.577858,0.004234326,62.929577,-0.003732396,80.544334,0.020275763,29.126003,0.006381231,228.940399,0.012052339,144.514618,-0.000612318,167.047058,-0.000459902,34.778164,0.005047659,122.307007,-0.002083408,87.071907,0.008573199,126.999313,0.00371865,62.007111,-0.002990021,64.664497,0.003658999,55.474136,-0.011355701,33.080059,0.000582182,87.490166,-0.004424809,118.949951,0.004139723,163.13942,0.009438874,110.501671,0.003474211,46.754116,-0.001425831,88.552582,-0.001908095,70.299088,0.011944089,111.447723,0.005759624
3/31/2017,188.157166,0.000261411,77.913513,-0.00126327,141.422775,-0.001877552,172.690323,-0.00631283,90.375534,-0.004946676,104.255539,-0.003811249,32.669846,0.001776762,41.421696,-0.003762964,62.302044,-0.010022042,78.918053,-0.020397755,29.057745,-0.002346292,227.455185,-0.006508473,144.396637,-0.000816728,167.316086,0.001609197,35.089462,0.008911139,122.199081,-0.000882808,85.908066,-0.01345657,127.284103,0.002239943,62.095066,0.001417461,64.812111,0.002280166,55.167263,-0.005547178,32.94524,-0.004083865,87.150681,-0.003887812,118.468376,-0.004056769,162.17041,-0.005957477,110.265831,-0.002136547,46.458683,-0.006338915,88.413307,-0.001574032,70.780266,0.006821407,111.65451,0.001853743
4/3/2017,187.557281,-0.003193306,77.401367,-0.006594962,141.462158,0.000278438,172.485275,-0.001188079,89.898109,-0.005296682,104.673065,0.003996835,32.457203,-0.006530121,41.392422,-0.000706981,61.831398,-0.007582941,78.975792,0.000731365,29.135752,0.002680954,226.702682,-0.003313842,144.190094,-0.00143141,167.661957,0.002065038,35.177017,0.002492086,122.336441,0.001123436,85.595116,-0.003649499,127.284103,0,62.026661,-0.001102225,64.507042,-0.004718088,54.998985,-0.003054985,32.974133,0.000876616,86.985786,-0.00189386,118.311119,-0.001328299,163.732681,0.009587408,109.990677,-0.002498488,46.868477,0.008781937,88.900787,0.005498505,70.534767,-0.003474496,111.467407,-0.001677137
4/4/2017,187.036072,-0.002782801,77.07637,-0.004207693,142.515488,0.007418435,174.486938,0.011538014,91.710304,0.019957833,105.508125,0.007946138,32.5742,0.003598173,41.655941,0.006346179,61.96867,0.002217641,79.264481,0.003648746,29.272266,0.004674504,226.999695,0.001309286,143.914734,-0.001911527,167.681183,0.000114665,35.293755,0.003313093,122.326622,-8.02655E-05,85.880363,0.003326974,126.969833,-0.002472097,62.222107,0.003146046,64.684181,0.002742278,54.484238,-0.009403282,33.070427,0.002916033,87.208885,0.002561492,118.53717,0.001908826,163.119644,-0.00375116,111.03231,0.009425632,46.992367,0.002639867,88.323769,-0.006511739,70.711525,0.002502835,111.30986,-0.001414391
4/5/2017,187.085251,0.000262904,76.898369,-0.002312082,141.777161,-0.005194145,172.905151,-0.009106701,91.817474,0.001167889,105.488701,-0.000184117,32.174458,-0.012347656,41.548576,-0.002580751,62.282433,0.005050477,79.418457,0.001940676,29.223509,-0.001667027,225.415497,-0.007003321,144.209778,0.002048032,166.105453,-0.009441611,35.23539,-0.001655061,122.444359,0.000962018,84.778709,-0.012910762,128.069748,0.008625499,62.124386,-0.001571754,64.516876,-0.002589841,54.424839,-0.0010908,32.925972,-0.00437767,87.267082,0.000667106,118.832024,0.002484351,163.515167,0.002421807,110.550804,-0.00434606,46.716,-0.005898466,88.572479,0.002811933,70.358017,-0.005011837,111.270477,-0.000353877
4/6/2017,186.741043,-0.00184154,77.056595,0.002055485,141.422775,-0.002502728,173.188293,0.001636217,93.356865,0.01662678,106.119843,0.005965202,32.252457,0.002421318,41.646175,0.002346279,62.370678,0.001415849,79.880356,0.005799168,29.184509,-0.001335433,226.385818,0.00429535,144.799835,0.004083309,165.692307,-0.00249035,35.050549,-0.005259699,122.689644,0.002001233,85.063965,0.003359065,127.8144,-0.00199581,61.801891,-0.005204638,64.684181,0.002589841,54.583225,0.002905952,32.84893,-0.002342597,86.714203,-0.006355636,118.468376,-0.003064877,163.485504,-0.000181425,110.462372,-0.000800242,46.704422,-0.000247869,88.632172,0.000673718,70.141983,-0.00307522,111.319717,0.000442427
4/7/2017,186.839401,0.000526569,76.908249,-0.001927012,141.107742,-0.002230082,174.633438,0.008309736,93.064575,-0.003135801,105.702316,-0.003942246,32.135456,-0.003634258,41.58762,-0.001407001,61.958862,-0.006624612,79.639778,-0.003016274,29.243011,0.00200255,225.633316,-0.003329517,144.691666,-0.000747303,165.394455,-0.001799239,35.050549,0,122.562088,-0.001040205,84.768875,-0.003475068,127.627815,-0.001460879,61.694389,-0.001740976,64.634979,-0.000760939,54.553528,-0.000544216,32.839306,-0.000293021,86.549309,-0.00190339,118.085083,-0.003240649,164.157867,0.004104243,111.03231,0.005146302,46.926228,0.004737902,88.283966,-0.003936401,71.585472,0.020370632,110.856911,-0.004166115
4/10/2017,186.564041,-0.001474866,76.631355,-0.003606813,140.940399,-0.001186627,173.373825,-0.007239036,94.642937,0.016817646,106.255775,0.005222356,32.184208,0.001515929,41.665695,0.001875602,62.037304,0.001265233,79.995827,0.004460779,29.262516,0.000666775,226.633362,0.00442238,145.753754,0.007313544,164.491302,-0.005475564,34.826805,-0.006403928,121.993034,-0.004653798,84.473785,-0.003487186,127.647461,0.00015392,61.127579,-0.009229848,64.487358,-0.00228653,54.34565,-0.003817811,32.781521,-0.001761179,86.801498,0.002909582,119.02858,0.007958225,163.623917,-0.003257963,110.924217,-0.000974002,46.810505,-0.002469108,88.403351,0.001351371,71.742584,0.002192342,110.709198,-0.001333354
4/11/2017,186.918076,0.001895861,76.403908,-0.00297248,139.424393,-0.01081463,174.360031,0.005672204,94.603958,-0.000411938,105.80912,-0.004212443,32.096455,-0.00273031,41.636421,-0.000702839,61.272503,-0.012404704,79.716759,-0.003494631,29.291767,0.000999107,225.49469,-0.005036955,145.743912,-6.75271E-05,163.895584,-0.003628151,34.768436,-0.001677385,121.875313,-0.000965447,84.326241,-0.001748152,128.845566,0.009342271,61.156898,0.000479521,64.438156,-0.000763262,54.365444,0.000364158,32.675591,-0.003236626,87.10218,0.003458033,119.107208,0.000660363,163.970001,0.002112885,111.179718,0.002300735,46.964802,0.003290784,88.39341,-0.000112457,72.105919,0.005051645,111.339401,0.005676277
4/12/2017,186.554199,-0.001948616,75.83033,-0.007535502,139.591736,0.001199522,171.899429,-0.014212714,92.421539,-0.023339257,105.80912,0,31.803963,-0.009154683,41.909698,0.006541967,60.713608,-0.00916332,79.841858,0.001568064,29.028492,-0.009028656,223.524323,-0.008776375,144.11142,-0.011264304,163.972443,0.000468841,34.661427,-0.003082509,123.033035,0.009454399,84.00164,-0.003856775,128.904495,0.000457257,61.616211,0.007482341,64.192131,-0.003825309,55.008881,0.011765913,32.665958,-0.000294851,87.596863,0.005663275,119.372566,0.002225414,163.703018,-0.00162957,110.295311,-0.007986559,47.17696,0.00450721,88.224281,-0.001915199,72.115738,0.000136165,111.30986,-0.000265359
4/13/2017,185.521591,-0.005550539,74.960083,-0.011542599,138.853424,-0.005303118,171.479568,-0.002445468,90.706779,-0.018727962,103.022369,-0.026690577,31.608963,-0.006150185,41.763298,-0.00349934,59.870361,-0.013986283,78.610123,-0.015547421,28.823723,-0.007079067,221.118286,-0.010822447,143.491867,-0.004308393,162.886719,-0.006643399,34.291756,-0.010722479,122.630768,-0.003274942,83.018021,-0.011778618,128.413467,-0.003816512,61.186218,-0.007003033,63.916584,-0.004301775,54.781204,-0.004147503,32.627438,-0.001179905,87.325264,-0.003105373,118.458549,-0.007686307,163.109772,-0.003630498,110.147911,-0.001337306,46.887653,-0.006151259,88.413307,0.00214027,71.830971,-0.003956567,111.467407,0.001414391
4/17/2017,187.203247,0.00902364,75.820442,0.011412194,139.621262,0.005514612,174.799408,0.019174954,91.720047,0.011108875,103.09034,0.000659552,31.794212,0.005843541,42.036579,0.006522252,60.527309,0.010913077,78.504272,-0.001347439,28.901731,0.002702726,224.029282,0.013078977,144.868668,0.009549236,164.395218,0.009218411,34.515503,0.00650361,123.346992,0.005823502,84.454109,0.017150593,128.992874,0.004501894,61.371895,0.003030026,64.438156,0.008127084,55.672119,0.016132323,32.743004,0.00353573,87.674461,0.003990834,119.824654,0.011466356,165.304855,0.013367953,111.307457,0.010472147,47.070885,0.003900278,89.348473,0.010521661,72.164833,0.004637116,112.038536,0.005110649
4/18/2017,187.065567,-0.000735728,74.950195,-0.011544113,139.001068,-0.004451869,173.656998,-0.006556999,91.963623,0.002652126,102.614555,-0.004625907,31.852711,0.001838235,42.436745,0.009474446,60.282181,-0.004058097,77.994255,-0.006517874,29.096748,0.006724926,213.464478,-0.048306327,145.311203,0.003050076,163.386368,-0.006155643,34.797623,0.008140494,119.520607,-0.031512657,83.765572,-0.00818621,129.925842,0.007206679,60.853943,-0.008475378,64.349586,-0.001375442,55.54343,-0.002314228,32.588917,-0.00471706,88.072136,0.004525558,118.674759,-0.009642824,166.699051,0.008398722,111.592445,0.002557095,47.466278,0.008364865,89.268883,-0.000891179,72.557625,0.005428224,112.442261,0.003596971
4/19/2017,186.682037,-0.002052348,74.71286,-0.003171594,138.489182,-0.003689402,174.194031,0.003087721,91.067268,-0.009794654,101.206627,-0.013815545,31.833214,-0.000612286,42.192745,-0.005766327,60.350815,0.001137898,77.45536,-0.0069334,29.252766,0.005347718,211.979279,-0.00698191,144.780151,-0.003661278,155.353958,-0.050411638,34.933815,0.003906191,119.079102,-0.003700805,83.077034,-0.00825379,130.25972,0.002566462,61.21553,0.005924299,64.005157,-0.005366842,55.295952,-0.004465532,32.367424,-0.006819776,87.573669,-0.005675835,118.33078,-0.002902711,167.351639,0.003907125,110.963524,-0.005651816,47.196251,-0.005705061,89.288788,0.000222953,72.734375,0.002433033,111.989304,-0.004036488
4/20/2017,187.98999,0.006981884,79.133316,0.057481742,140.221756,0.012432927,175.072815,0.005032174,92.992752,0.020923112,101.837761,0.00621673,32.008713,0.005497937,42.056103,-0.003243774,60.733215,0.006316296,77.95575,0.006439588,29.516037,0.008959609,215.910126,0.018373708,146.255295,0.010137299,155.940033,0.003765416,35.196476,0.007490693,119.569664,0.004111169,84.149193,0.012823033,130.878433,0.004738596,61.127579,-0.001437776,64.457832,0.007047584,55.830505,0.009620699,32.492615,0.003860348,87.309784,-0.003017841,116.836899,-0.012704987,169.615952,0.013439554,111.965866,0.008992522,46.685135,-0.010888656,90.681587,0.015478401,73.451218,0.009807379,113.033081,0.009277161
4/21/2017,188.324341,0.001776978,78.708084,-0.005388105,140.054428,-0.001194022,176.127365,0.006005425,92.658745,-0.003598219,101.847466,9.52941E-05,31.998962,-0.000304682,42.036579,-0.000464345,60.948929,0.003545536,77.64782,-0.003957884,28.813972,-0.024073334,214.72197,-0.005518209,147.514084,0.008569965,154.095306,-0.011900248,35.332672,0.003862124,119.461739,-0.000903019,83.136047,-0.012112944,131.015915,0.001049904,60.482586,-0.01060765,65.343513,0.013646927,55.286053,-0.009799734,32.396313,-0.002968213,86.615837,-0.007979856,117.053123,0.001848938,169.240219,-0.002217656,112.997665,0.009173098,45.566467,-0.024253732,90.681587,0,73.588692,0.001869887,112.688431,-0.003053765
